Timestamp,Overall alarm status,Pre-oxygenator pressure mmHg,Post-oxygenator pressure mmHg,Oxygenator pressure delta mmHg,Pre-oxygenator saturation %,Post-oxygenator saturation %,Post-oxygenator temperature C,Flow rate L/min,Measured pump speed PRM,Flow alarm low limit L/min,Flow alarm high limit L/min,Pre-oxygenator pressure alarm low limit mmHg,Pre-oxygenator pressure alarm high limit mmHg,Post-oxygenator pressure alarm low limit mmHg,Post-oxygenator pressure alarm high limit mmHg,Oxygenator pressure delta alarm low limit mmHg,Oxygenator pressure delta alarm high limit mmHg,Pre-oxygenator saturation alarm low limit %,Pre-oxygenator saturation alarm high limit %,Post-oxygenator saturation alarm low limit %,Post-oxygenator temperature alarm low limit C,Post-oxygenator temperature alarm high limit C,Bubble alarm status,Technical Fault,Case Number
2026.03.26 07:17:10.881,Alarm,144,127,17,Lo,47.1,23.2,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:18:10.908,Alarm,145,128,17,Lo,46.8,23.2,4.39,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:19:10.930,Alarm,144,128,16,Lo,47.2,23.2,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:20:10.960,Alarm,145,128,17,Lo,46.7,23.2,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:21:10.988,Alarm,145,128,17,Lo,46.8,23.2,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:22:11.020,Alarm,145,128,17,Lo,47.1,23.2,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:23:11.045,Alarm,145,128,17,Lo,46.9,23.2,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:24:11.076,Alarm,145,127,18,Lo,47.0,23.2,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:25:11.103,Alarm,145,128,17,Lo,47.2,23.2,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:26:11.130,Alarm,145,128,17,Lo,47.1,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:27:11.161,Alarm,145,127,18,Lo,46.9,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:28:11.191,Alarm,145,128,17,Lo,46.8,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:29:11.219,Alarm,144,128,16,Lo,46.9,23.2,4.39,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:30:11.244,Alarm,144,128,16,Lo,46.8,23.2,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:31:11.271,Alarm,145,128,17,Lo,47.1,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:32:11.297,Alarm,146,128,18,Lo,46.9,23.3,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:33:11.326,Alarm,146,128,18,Lo,47.1,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:34:11.351,Alarm,144,128,16,Lo,46.7,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:35:11.376,Alarm,145,128,17,Lo,46.6,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:36:11.402,Alarm,144,128,16,Lo,46.8,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:37:11.425,Alarm,145,128,17,Lo,46.9,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:38:11.453,Alarm,144,128,16,Lo,46.9,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:39:11.480,Alarm,145,128,17,Lo,46.9,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:40:11.508,Alarm,145,127,18,Lo,46.8,23.3,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:41:11.536,Alarm,144,128,16,Lo,46.8,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:42:11.563,Alarm,145,128,17,Lo,47.1,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:43:11.586,Alarm,144,128,16,Lo,46.8,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:44:11.615,Alarm,145,127,18,Lo,47.0,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:45:11.645,Alarm,144,128,16,Lo,47.2,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:46:11.673,Alarm,144,128,17,Lo,47.0,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:47:11.696,Alarm,145,128,17,Lo,47.1,23.3,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:48:11.715,Alarm,145,128,17,Lo,46.9,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:49:11.739,Alarm,144,128,16,Lo,47.2,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:50:11.770,Alarm,144,128,16,Lo,46.7,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:51:11.792,Alarm,145,128,17,Lo,47.2,23.3,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:52:11.817,Alarm,145,128,17,Lo,47.1,23.3,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:53:11.844,Alarm,144,128,16,Lo,47.0,23.3,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:54:11.871,Alarm,145,128,17,Lo,47.2,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:55:11.897,Alarm,145,128,17,Lo,46.8,23.3,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:56:11.925,Alarm,145,128,17,Lo,47.0,23.3,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:57:11.951,Alarm,144,128,16,Lo,46.8,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:58:11.975,Alarm,145,128,17,Lo,47.2,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 07:59:12.003,Alarm,145,127,18,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:00:12.029,Alarm,144,128,16,Lo,46.9,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:01:12.058,Alarm,145,127,18,Lo,47.3,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:02:12.088,Alarm,145,128,17,Lo,47.0,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:03:12.114,Alarm,144,127,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:04:12.140,Alarm,144,128,16,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:05:12.168,Alarm,144,128,16,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:06:12.187,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:07:12.213,Alarm,145,128,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:08:12.245,Alarm,145,128,17,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:09:12.270,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:10:12.295,Alarm,144,128,16,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:11:12.321,Alarm,144,128,16,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:12:12.346,Alarm,144,128,16,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:13:12.367,Alarm,145,128,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:14:12.392,Alarm,145,128,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:15:12.415,Alarm,146,128,18,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:16:12.435,Alarm,144,127,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:17:12.462,Alarm,145,127,18,Lo,46.9,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:18:12.487,Alarm,145,128,17,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:19:12.515,Alarm,144,128,16,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:20:12.541,Alarm,145,128,17,Lo,47.2,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:21:12.564,Alarm,146,128,18,Lo,47.2,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:22:12.591,Alarm,144,128,16,Lo,46.9,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:23:12.616,Alarm,144,128,16,Lo,47.2,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:24:12.643,Alarm,144,128,16,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:25:12.668,Alarm,144,127,17,Lo,46.8,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:26:12.699,Alarm,145,128,17,Lo,47.3,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:27:12.728,Alarm,145,128,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:28:12.752,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:29:12.777,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:30:12.808,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:31:12.832,Alarm,145,127,18,Lo,47.2,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:32:12.857,Alarm,145,128,17,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:33:12.883,Alarm,144,128,16,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:34:12.908,Alarm,145,128,17,Lo,46.7,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:35:12.935,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:36:12.961,Alarm,144,128,16,Lo,46.9,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:37:12.986,Alarm,144,128,16,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:38:13.013,Alarm,145,128,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:39:13.043,Alarm,145,127,18,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:40:13.070,Alarm,144,128,16,Lo,46.8,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:41:13.103,Alarm,145,128,17,Lo,46.6,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:42:13.130,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:43:13.153,Alarm,145,128,17,Lo,47.2,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:44:13.182,Alarm,145,128,17,Lo,47.3,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:45:13.206,Alarm,144,128,16,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:46:13.232,Alarm,144,128,16,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:47:13.256,Alarm,144,128,16,Lo,47.0,23.4,4.39,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:48:13.282,Alarm,145,127,18,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:49:13.313,Alarm,144,128,16,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:50:13.338,Alarm,145,128,17,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:51:13.360,Alarm,145,128,17,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:52:13.382,Alarm,144,128,16,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:53:13.410,Alarm,144,128,16,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:54:13.432,Alarm,145,128,17,Lo,47.2,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:55:13.456,Alarm,144,128,16,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:56:13.479,Alarm,144,128,16,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:57:13.505,Alarm,143,128,15,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:58:13.534,Alarm,144,127,17,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 08:59:13.558,Alarm,144,128,16,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:00:13.588,Alarm,145,128,17,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:01:13.614,Alarm,143,128,15,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:02:13.641,Alarm,144,128,16,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:03:13.671,Alarm,144,127,17,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:04:13.694,Alarm,145,128,17,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:05:13.723,Alarm,144,128,16,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:06:13.751,Alarm,145,128,17,Lo,47.2,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:07:13.772,Alarm,145,128,17,Lo,47.3,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:08:13.801,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:09:13.827,Alarm,144,128,16,Lo,46.7,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:10:13.852,Alarm,144,128,16,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:11:13.882,Alarm,144,128,16,Lo,47.3,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:12:13.910,Alarm,145,127,18,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:13:13.935,Alarm,144,127,17,Lo,47.0,23.4,4.36,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:14:13.963,Alarm,144,128,16,Lo,46.9,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:15:13.987,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:16:14.016,Alarm,145,128,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:17:14.044,Alarm,145,128,17,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:18:14.064,Alarm,144,128,16,Lo,47.1,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:19:14.088,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:20:14.114,Alarm,144,128,16,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:21:14.141,Alarm,145,128,17,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:22:14.172,Alarm,144,129,15,Lo,46.8,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:23:14.196,Alarm,144,128,16,Lo,46.9,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:24:14.224,Alarm,144,128,16,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:25:14.246,Alarm,145,127,18,Lo,46.8,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:26:14.271,Alarm,144,128,16,Lo,47.2,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:27:14.297,Alarm,144,128,16,Lo,47.4,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:28:14.326,Alarm,144,128,16,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:29:14.353,Alarm,144,128,16,Lo,47.2,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:30:14.381,Alarm,144,127,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:31:14.406,Alarm,145,128,17,Lo,46.7,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:32:14.432,Alarm,145,128,17,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:33:14.463,Alarm,144,128,16,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:34:14.489,Alarm,144,128,16,Lo,47.2,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:35:14.522,Alarm,144,127,17,Lo,46.9,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:36:14.550,Alarm,144,128,16,Lo,46.6,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:37:14.577,Alarm,144,127,17,Lo,46.6,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:38:14.600,Alarm,145,128,17,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:39:14.624,Alarm,145,128,17,Lo,47.1,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:40:14.650,Alarm,144,127,17,Lo,46.7,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:41:14.678,Alarm,145,128,17,Lo,46.8,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:42:14.706,Alarm,144,128,16,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:43:14.731,Alarm,144,128,16,Lo,46.9,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:44:14.756,Alarm,144,128,16,Lo,47.0,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:45:14.780,Alarm,144,127,17,Lo,46.6,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:46:14.804,Alarm,144,128,16,Lo,46.9,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:47:14.826,Alarm,145,127,18,Lo,46.9,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:48:14.849,Alarm,144,128,16,Lo,46.9,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:49:14.878,Alarm,145,128,17,Lo,47.0,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:50:14.904,Alarm,144,127,17,Lo,46.7,23.4,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:51:14.933,Alarm,144,128,16,Lo,46.9,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:52:14.961,Alarm,145,128,17,Lo,46.9,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:53:14.983,Alarm,144,127,17,Lo,47.0,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:54:15.006,Alarm,145,128,17,Lo,46.9,23.4,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:55:15.032,Alarm,144,127,17,Lo,46.9,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:56:15.058,Alarm,145,128,17,Lo,46.8,23.3,4.37,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
2026.03.26 09:57:15.085,Alarm,144,128,16,Lo,47.0,23.3,4.38,1960,0.10,8.00,D,503,D,366,D,75,D,90.0,D,D,37.5,E,,11
